AG3819 (ag38+ag19 Aerofred)
1.00000000	0.00235484
0.99377672	0.00323267
0.98381170	0.00459976
0.97216527	0.00619783
0.95969968	0.00790928
0.94686816	0.00967019
0.93398050	0.01143810
0.92120009	0.01319293
0.90837959	0.01495204
0.89566333	0.01669901
0.88271764	0.01846788
0.87051510	0.01989999
0.85762334	0.02116975
0.84456909	0.02235359
0.83137960	0.02355001
0.81800579	0.02476214
0.80453679	0.02598457
0.79108286	0.02720328
0.77762189	0.02842385
0.76419597	0.02964205
0.75072898	0.03086352
0.73730108	0.03208069
0.72391724	0.03329464
0.71060253	0.03450183
0.69745614	0.03569302
0.68469136	0.03685303
0.67177606	0.03798535
0.65824430	0.03908164
0.64696089	0.03989907
0.63443883	0.04074137
0.62189692	0.04151931
0.60892706	0.04229059
0.59591314	0.04306508
0.58267594	0.04385259
0.56932359	0.04464804
0.55596422	0.04544436
0.54262992	0.04623713
0.52929858	0.04703196
0.51601031	0.04782355
0.50273809	0.04861243
0.48953991	0.04939964
0.47646992	0.05017713
0.46375733	0.05093601
0.45135127	0.05166736
0.43905956	0.05232475
0.42681705	0.05291501
0.41455165	0.05344284
0.40240553	0.05390080
0.39031846	0.05429980
0.37820142	0.05464126
0.36586024	0.05493270
0.35323802	0.05516811
0.34045280	0.05534560
0.32760374	0.05545794
0.31476689	0.05550248
0.30200837	0.05547342
0.28929317	0.05537111
0.27659834	0.05519216
0.26385386	0.05493730
0.25106885	0.05459971
0.23816840	0.05417405
0.22515270	0.05364930
0.21205291	0.05301704
0.19895209	0.05227474
0.18590736	0.05141542
0.17296084	0.05043384
0.16010568	0.04932087
0.14734708	0.04806561
0.13461139	0.04664773
0.12193593	0.04504989
0.10934299	0.04325550
0.09689587	0.04124869
0.08548313	0.03917435
0.07447759	0.03692426
0.06395516	0.03450478
0.05406438	0.03194257
0.04484712	0.02924538
0.03637401	0.02643447
0.02879898	0.02357161
0.02230322	0.02075904
0.01697696	0.01809641
0.01271751	0.01562187
0.00939614	0.01337514
0.00686562	0.01136759
0.00498584	0.00960471
0.00359613	0.00806562
0.00252511	0.00665825
0.00166046	0.00528857
0.00096324	0.00389589
0.00046064	0.00252668
0.00013088	0.00099955
0.00007235	-0.00048174
0.00025540	-0.00160164
0.00068516	-0.00275915
0.00141808	-0.00392323
0.00252838	-0.00504856
0.00399998	-0.00607642
0.00582996	-0.00700986
0.00808291	-0.00788173
0.01082415	-0.00870986
0.01415804	-0.00951339
0.01826914	-0.01032103
0.02343171	-0.01114588
0.02994978	-0.01198651
     0.033028	-0.01230603
     0.044948	-0.01327321
     0.057612	-0.01387940
     0.070626	-0.01418742
     0.083847	-0.01426134
     0.097208	-0.01415415
     0.110664	-0.01390527
     0.124193	-0.01354674
     0.137773	-0.01310195
     0.151402	-0.01258694
     0.165062	-0.01201649
     0.178754	-0.01140045
     0.192471	-0.01074868
     0.206209	-0.01007103
     0.219965	-0.00937244
     0.233740	-0.00865907
     0.247527	-0.00793460
     0.261333	-0.00720398
     0.275149	-0.00646843
     0.288979	-0.00573164
     0.302827	-0.00499486
     0.316687	-0.00426177
     0.330560	-0.00353361
     0.344449	-0.00281161
     0.358351	-0.00210070
     0.372267	-0.00140088
     0.386195	-0.00071707
     0.400136	-0.00004805
     0.414079	0.00060002
     0.428014	0.00122839
     0.441936	0.00183334
     0.455848	0.00241242
     0.469754	0.00296932
     0.483648	0.00349665
     0.497536	0.00399934
     0.511417	0.00447492
     0.525297	0.00492709
     0.539171	0.00534477
     0.553041	0.00572795
     0.566907	0.00607663
     0.580771	0.00638588
     0.594629	0.00665817
     0.608483	0.00689596
     0.622333	0.00709433
     0.636177	0.00725450
     0.650015	0.00737894
     0.663852	0.00746641
     0.677688	0.00751323
     0.691521	0.00752063
     0.705354	0.00749352
     0.719189	0.00742822
     0.733027	0.00732472
     0.746863	0.00718673
     0.760702	0.00701178
     0.774544	0.00679863
     0.788385	0.00654975
     0.802230	0.00627006
     0.816081	0.00595465
     0.829932	0.00560597
     0.843784	0.00522649
     0.857640	0.00481497
     0.871495	0.00437512
     0.885353	0.00390693
     0.899212	0.00341040
     0.913070	0.00289170
     0.926931	0.00234465
     0.940790	0.00177297
     0.954652	0.00117787
     0.968488	0.00055567
     0.982076	-0.00007885
     0.994074	-0.00062959
     1.000000	-0.00087478


AG-mod Extrados=ag38 + Intrados=ag19
https://www.rc-network.de/threads/res-modelle.303769/page-37#post-5841849
