AG3617 (ag36+ag17 Aerofred)
1.00000000	0.00133450
0.99424697	0.00215382
0.98413046	0.00352609
0.97220426	0.00514315
0.95933458	0.00688764
0.94612760	0.00867970
0.93299089	0.01046151
0.92014025	0.01220448
0.90760279	0.01390426
0.89536341	0.01556450
0.88354610	0.01710726
0.87057543	0.01865015
0.85773877	0.02011438
0.84491115	0.02157683
0.83195713	0.02305412
0.81887269	0.02454616
0.80574809	0.02604419
0.79260750	0.02754182
0.77949195	0.02903808
0.76638045	0.03053243
0.75326590	0.03202872
0.74016239	0.03352327
0.72709100	0.03501363
0.71406677	0.03649817
0.70118700	0.03796632
0.68859411	0.03940264
0.67656700	0.04077509
0.66380097	0.04213505
0.65156686	0.04326525
0.64001011	0.04422935
0.62720763	0.04524729
0.61427761	0.04620502
0.60124740	0.04716925
0.58801776	0.04814849
0.57467487	0.04913590
0.56132498	0.05012313
0.54799911	0.05110996
0.53469631	0.05209438
0.52144665	0.05307411
0.50822400	0.05405353
0.49508052	0.05502692
0.48205233	0.05599020
0.46937686	0.05692929
0.45705321	0.05784018
0.44456439	0.05863591
0.43207509	0.05937060
0.41949930	0.06004410
0.40689222	0.06064880
0.39419874	0.06118832
0.38139410	0.06165304
0.36844831	0.06204220
0.35538748	0.06235145
0.34228987	0.06257176
0.32919555	0.06270012
0.31614453	0.06273753
0.30315644	0.06269850
0.29022846	0.06257594
0.27735481	0.06236071
0.26450761	0.06204812
0.25167301	0.06163181
0.23883916	0.06110548
0.22603221	0.06046379
0.21326827	0.05970214
0.20058256	0.05881241
0.18800205	0.05779626
0.17555595	0.05664544
0.16326026	0.05536035
0.15111810	0.05393605
0.13910976	0.05236105
0.12727131	0.05063226
0.11562404	0.04873919
0.10417628	0.04666807
0.09292842	0.04440389
0.08181845	0.04190608
0.07092871	0.03916171
0.06045276	0.03619162
0.05054815	0.03301477
0.04138860	0.02968551
0.03320334	0.02631663
0.02616930	0.02303357
0.02036443	0.01995834
0.01570066	0.01717376
0.01199455	0.01469424
0.00905079	0.01248989
0.00670153	0.01051248
0.00484137	0.00873737
0.00335562	0.00711068
0.00216819	0.00559449
0.00124759	0.00416801
0.00057647	0.00280579
0.00015542	0.00148384
0.00000000	-0.00005954
0.00016929	-0.00154777
0.00056803	-0.00281118
0.00127376	-0.00410993
0.00232529	-0.00539702
0.00372320	-0.00661442
0.00550663	-0.00776815
0.00770495	-0.00887248
0.01037150	-0.00994009
0.01363797	-0.01099668
0.01769313	-0.01207153
0.02280570	-0.01318894
0.02928381	-0.01435120
0.03734540	-0.01551282
0.04693110	-0.01661929
0.05770189	-0.01759506
0.06925118	-0.01842130
0.08127080	-0.01909473
0.09358222	-0.01963681
0.10608065	-0.02005717
   0.109792 	-0.02018047
   0.123336 	-0.02033127
   0.136936 	-0.02034840
   0.150585 	-0.02025244
   0.164266 	-0.02005481
   0.177981 	-0.01976464
   0.191719 	-0.01939450
   0.205476 	-0.01895582
   0.219253 	-0.01845545
   0.233046 	-0.01790024
   0.246850 	-0.01729706
   0.260671 	-0.01665389
   0.274503 	-0.01597416
   0.288347 	-0.01526930
   0.302207 	-0.01454502
   0.316079 	-0.01380017
   0.329962 	-0.01304276
   0.343862 	-0.01227393
   0.357774 	-0.01149824
   0.371698 	-0.01071798
   0.385636 	-0.00994001
   0.399584 	-0.00916089
   0.413536 	-0.00838749
   0.427477 	-0.00762323
   0.441406 	-0.00686924
   0.455325 	-0.00612668
   0.469238 	-0.00540240
   0.483140 	-0.00469754
   0.497034 	-0.00401325
   0.510923 	-0.00334837
   0.524811 	-0.00270977
   0.538693 	-0.00209516
   0.552571 	-0.00150682
   0.566445 	-0.00094591
   0.580319 	-0.00041583
   0.594185 	0.00008568
   0.608049 	0.00055521
   0.621908 	0.00099389
   0.635763 	0.00139830
   0.649612 	0.00176958
   0.663460 	0.00210658
   0.677307 	0.00240932
   0.691153 	0.00267550
   0.704999 	0.00290512
   0.718847 	0.00310047
   0.732698 	0.00325698
   0.746549 	0.00337693
   0.760403 	0.00346375
   0.774259 	0.00350831
   0.788116 	0.00351859
   0.801978 	0.00349231
   0.815846 	0.00342605
   0.829713 	0.00332324
   0.843583 	0.00318386
   0.857456 	0.00300679
   0.871329 	0.00279545
   0.885203 	0.00254983
   0.899081 	0.00226538
   0.912957 	0.00194436
   0.926835 	0.00159365
   0.940713 	0.00121208
   0.954593 	0.00079168
   0.968446 	0.00034043
   0.982051 	-0.00013480
   0.994064 	-0.00057234
   1.000000 	-0.00078254


AG-mod Extrados=ag36 + Intrados=ag17
https://www.rc-network.de/threads/res-modelle.303769/page-37#post-5841849
