AG3718 (ag37+ag18 Aerofred)
1.00000000	0.00175280
0.99379736	0.00264600
0.98397012	0.00402043
0.97247744	0.00562667
0.96017912	0.00734540
0.94752059	0.00911530
0.93480789	0.01089302
0.92220055	0.01265504
0.90955909	0.01442231
0.89700894	0.01617657
0.88430823	0.01786253
0.87201014	0.01920318
0.85887401	0.02053658
0.84570779	0.02187333
0.83243932	0.02322086
0.81897439	0.02458711
0.80540719	0.02596515
0.79186506	0.02733972
0.77830889	0.02871599
0.76478881	0.03008905
0.75121460	0.03146693
0.73768951	0.03283988
0.72420753	0.03420876
0.71079872	0.03557024
0.69757636	0.03691277
0.68467780	0.03822234
0.67198676	0.03951042
0.65924469	0.04070736
0.64752706	0.04171156
0.63522148	0.04266095
0.62216306	0.04359495
0.60927077	0.04447856
0.59626330	0.04536966
0.58304046	0.04627507
0.56970138	0.04718996
0.55635833	0.04810376
0.54303430	0.04901697
0.52971629	0.04992932
0.51644035	0.05083858
0.50318144	0.05174721
0.48999463	0.05265141
0.47695312	0.05354377
0.46421708	0.05441777
0.45197792	0.05525658
0.43969400	0.05599239
0.42749132	0.05667196
0.41523174	0.05730027
0.40305468	0.05785937
0.39092108	0.05835239
0.37874772	0.05878754
0.36634149	0.05916860
0.35365548	0.05949056
0.34080781	0.05974899
0.32787864	0.05993763
0.31494104	0.06005406
0.30205913	0.06009370
0.28920297	0.06005287
0.27637963	0.05992873
0.26353428	0.05971310
0.25069600	0.05940260
0.23778809	0.05898255
0.22477472	0.05844418
0.21162222	0.05777276
0.19832493	0.05695214
0.18521375	0.05599055
0.17219891	0.05487701
0.15928365	0.05359960
0.14647422	0.05214746
0.13369608	0.05049895
0.12098755	0.04863890
0.10836405	0.04654865
0.09589581	0.04421872
0.08447628	0.04182160
0.07347490	0.03923854
0.06296042	0.03648104
0.05307124	0.03357911
0.04386208	0.03054595
0.03541035	0.02740925
0.02785378	0.02422903
0.02136121	0.02110598
0.01605197	0.01816472
0.01187617	0.01549120
0.00869606	0.01311842
0.00632436	0.01105731
0.00458828	0.00929611
0.00331468	0.00779403
0.00233002	0.00643528
0.00153331	0.00512663
0.00087801	0.00380105
0.00039347	0.00248820
0.00006064	0.00100660
0.00000000	-0.00043506
0.00015776	-0.00152488
0.00052271	-0.00266721
0.00117044	-0.00384239
0.00218528	-0.00501858
0.00356190	-0.00613488
0.00530728	-0.00719015
0.00749171	-0.00819684
0.01017952	-0.00916957
0.01346899	-0.01012020
0.01754599	-0.01108669
0.02267894	-0.01208520
0.02917205	-0.01312213
0.03725130	-0.01414852
   0.044631	-0.01488452
   0.057285	-0.01583633
   0.070296	-0.01645708
   0.083518	-0.01681127
   0.096883	-0.01696097
   0.110346	-0.01695489
   0.123882	-0.01683196
   0.137471	-0.01661165
   0.151109	-0.01630980
   0.164779	-0.01593492
   0.178481	-0.01549066
   0.192208	-0.01498676
   0.205954	-0.01443052
   0.219719	-0.01382682
   0.233501	-0.01318294
   0.247295	-0.01250377
   0.261106	-0.01179296
   0.274928	-0.01105780
   0.288763	-0.01030682
   0.302614	-0.00954123
   0.316477	-0.00876713
   0.330353	-0.00799058
   0.344245	-0.00721404
   0.358149	-0.00643994
   0.372067	-0.00567313
   0.385997	-0.00491728
   0.399940	-0.00416752
   0.413885	-0.00343236
   0.427821	-0.00271546
   0.441744	-0.00201316
   0.455658	-0.00133034
   0.469565	-0.00067430
   0.483462	-0.00004503
   0.497351	0.00055624
   0.511235	0.00113195
   0.525118	0.00167480
   0.538994	0.00218722
   0.552867	0.00266799
   0.566736	0.00311712
   0.580603	0.00352973
   0.594464	0.00390705
   0.608322	0.00425150
   0.622175	0.00455944
   0.636023	0.00482965
   0.649865	0.00506456
   0.663706	0.00526295
   0.677546	0.00542240
   0.691384	0.00554411
   0.705222	0.00562932
   0.719062	0.00567678
   0.732905	0.00568530
   0.746746	0.00565731
   0.760591	0.00559402
   0.774438	0.00548934
   0.788285	0.00534937
   0.802137	0.00517532
   0.815994	0.00496232
   0.829851	0.00471524
   0.843710	0.00443407
   0.857572	0.00411640
   0.871434	0.00376829
   0.885298	0.00338854
   0.899164	0.00297593
   0.913029	0.00253289
   0.926896	0.00206063
   0.940762	0.00156160
   0.954631	0.00103214
   0.968473	0.00047225
   0.982067	-0.00010467
   0.994071	-0.00061709
   1.00000	-0.00085200


AG-mod Extrados=ag37 + Intrados=ag18
https://www.rc-network.de/threads/res-modelle.303769/page-37#post-5841849
