GOE 116 (MVA MK.3) AIRFOIL  /tracfoil
1.00000  0.00175
0.94970  0.01142
0.89945  0.02090
0.79898  0.03865
0.69852  0.05631
0.59810  0.07216
 0.497800 0.083520  
 0.464477 0.085679  
 0.431103 0.086954  
 0.397700 0.087380  
 0.372694 0.087153  
 0.347700 0.086422  
 0.322734 0.085137  
 0.297810 0.083250  
 0.264483 0.079744  
 0.231265 0.075267  
 0.198160 0.070020  
 0.181539 0.067140  
 0.164952 0.064081  
 0.148400 0.060810  
 0.131703 0.057218  
 0.115119 0.053155  
 0.098720 0.048400  
 0.090418 0.045651  
 0.082167 0.042766  
 0.073950 0.039850  
 0.065691 0.036940  
 0.057441 0.033944  
 0.049190 0.030700  
 0.040661 0.026961  
 0.032354 0.022954  
 0.024500 0.018850  
 0.020620 0.016701  
 0.016618 0.014386  
 0.012190 0.011720  
 0.007817 0.008950  
 0.003740 0.005946  
 0.000842 0.002899  
 0.000000 0.000000  
 0.002357 -0.003052  
 0.007158 -0.005713  
 0.012710 -0.008070  
 0.017264 -0.010020  
 0.021366 -0.011802  
 0.025350 -0.013430  
 0.033360 -0.016138  
 0.041852 -0.018397  
 0.050530 -0.020270  
 0.058923 -0.021779  
 0.067271 -0.023016  
 0.075630 -0.024010  
 0.083946 -0.024770  
 0.092302 -0.025268  
 0.100670 -0.025450  
 0.117336 -0.024814  
 0.133959 -0.023255  
 0.150560 -0.021330  
 0.167177 -0.019497  
 0.183799 -0.017834  
 0.200430 -0.016320  
 0.225355 -0.014293  
 0.250306 -0.012529  
 0.275277 -0.011002  
 0.300260 -0.009690  
 0.333555 -0.008220  
 0.366857 -0.006954  
 0.400160 -0.005760  
 0.433458 -0.004543  
 0.466757 -0.003364  
 0.500060 -0.002320  
0.60001 -0.00029
0.69998  0.00084
0.79997  0.00098
0.90000 -0.00018
0.95003 -0.00107
1.00000 -0.00175
