FX 60-126 ASW15 ASW19 ASK21 ASW22
   0.67999	   0.00440
   0.68949	   0.00509
   0.69898	   0.00573
   0.70849	   0.00635
   0.71801	   0.00693
   0.72754	   0.00750
   0.73703	   0.00801
   0.74650	   0.00848
   0.75594	   0.00891
   0.76537	   0.00929
   0.77481	   0.00963
   0.78424	   0.00993
   0.79365	   0.01018
   0.80301	   0.01038
   0.81236	   0.01050
   0.82171	   0.01058
   0.83106	   0.01061
   0.84041	   0.01058
   0.84976	   0.01049
   0.85910	   0.01035
   0.86843	   0.01015
   0.87775	   0.00989
   0.88706	   0.00959
   0.89635	   0.00921
   0.90561	   0.00879
   0.91484	   0.00830
   0.92401	   0.00775
   0.93310	   0.00714
   0.94210	   0.00647
   0.95096	   0.00576
   0.95954	   0.00497
   0.96775	   0.00413
   0.97565	   0.00322
   0.98314	   0.00233
   0.99000	   0.00148
   0.99620	   0.00059
   1.00000	   0.00000

http://groups.yahoo.com/group/xfoil/files/
