 NASA/LANGLEY MS(1)-0317 AIRFOIL
1.00000 0.00125
0.97500 0.00720
0.95000 0.01302
0.92500 0.01873
0.90000 0.02444
0.87500 0.03013
0.85000 0.03576
0.82500 0.04132
0.80000 0.04687
0.77500 0.05225
0.75000 0.05755
0.72500 0.06269
0.70000 0.06763
0.67500 0.07232
0.65000 0.07672
0.62500 0.08079
0.60000 0.08448
0.57500 0.08777
0.55000 0.09073
0.52500 0.09323
0.50000 0.09535
0.47500 0.09700
0.45000 0.09826
0.42500 0.09909
0.40000 0.09956
0.37500 0.09972
0.35000 0.09952
0.32500 0.09901
0.30000 0.09815
0.27500 0.09694
0.25000 0.09536
0.22500 0.09339
0.20000 0.09096
0.17500 0.08805
0.15000 0.08454
0.12500 0.08033
0.10000 0.07511
0.07500 0.06840
0.05000 0.05893
0.03750 0.05210
0.02500 0.04322
0.01250 0.03099
0.00500 0.01950
0.00200 0.01248
0.00000 0.00099
0.00200 -0.00857
0.00500 -0.01366
0.01250 -0.02105
0.02500 -0.02866
0.03750 -0.03423
0.05000 -0.03865
0.07500 -0.04541
0.10000 -0.05058
0.12500 -0.05477
0.15000 -0.05817
0.17500 -0.06099
0.20000 -0.06330
0.22500 -0.06527
0.25000 -0.06685
0.27500 -0.06812
0.30000 -0.06909
0.32500 -0.06978
0.35000 -0.07021
0.37500 -0.07036
0.40000 -0.07019
0.42500 -0.06967
0.45000 -0.06880
0.47500 -0.06755
0.50000 -0.06591
0.52500 -0.06389
0.55000 -0.06138
0.57500 -0.05845
0.60000 -0.05501
0.62500 -0.05106
0.65000 -0.04674
0.67500 -0.04214
0.70000 -0.03735
0.72500 -0.03255
0.75000 -0.02780
0.77500 -0.02309
0.80000 -0.01857
0.82500 -0.01433
0.85000 -0.01049
0.87500 -0.00719
0.90000 -0.00460
0.92500 -0.00289
0.95000 -0.00232
0.97500 -0.00324
1.00000 -0.00597
